raw_text,aspectTerms
"Good instructor, informative course","[{'term': 'None', 'polarity': 'positive'}]"
Would like the teacher to have a past videoBecause I would like to review more in order to understand more content,"[{'term': 'None', 'polarity': 'neutral'}]"
If the invited guest speaker doing in online the student should be online too,"[{'term': 'None', 'polarity': 'neutral'}]"
"I really enjoy your lectures, your style of teaching is highly interesting and entertaining.","[{'term': 'None', 'polarity': 'positive'}]"
Too many work and must be sent within one day.,"[{'term': 'None', 'polarity': 'neutral'}]"
I cant understand what teacher teach,"[{'term': 'None', 'polarity': 'neutral'}]"
"If possible, would like to be specified in the assignment in My Course, quite a lot of homework at a limited time.","[{'term': 'None', 'polarity': 'neutral'}]"
TA is very efficient.,"[{'term': 'None', 'polarity': 'neutral'}]"
"I rarely learn about what really [course] is, I got only the meaning of each term and does not get any feedback from the submitted assignment, I have learned almost nothing and the instructor seems not to care about how students will feel about her because I do not see any changes from the previous comments.No offense to any instructors, but as far as I am concerned, not many people are interested in the class, and the class attendance has been abysmal. Try spice things up a bit next year, please?","[{'term': 'None', 'polarity': 'negative'}]"
"I appreciate your teaching! and everything, thanks for teaching us!","[{'term': 'None', 'polarity': 'positive'}]"
Finding terms and vocabs are useless.,"[{'term': 'None', 'polarity': 'negative'}]"
like the teaching way,"[{'term': 'None', 'polarity': 'neutral'}]"
"In the part where I didn't understand the coding, I want this course to teach me more clearly about competitive thinking or the process to do before coding, like cutting the problem. However, I also think this course is good for us.","[{'term': 'None', 'polarity': 'negative'}]"
I can't follow teacher from time to time because of English speech.,"[{'term': 'None', 'polarity': 'neutral'}]"
48 [Topic] sent by that night too much,"[{'term': 'None', 'polarity': 'neutral'}]"
Would like the teacher to help focus more on the child behind the roomWould like to teach more slowly for all students to have more efficiency,"[{'term': 'None', 'polarity': 'neutral'}]"
"Would like [instructor] to list the assignment in [system]. At some point, I do forgot about the assignment.","[{'term': 'None', 'polarity': 'neutral'}]"
It would be better if we have the permanent schedule for the class. Separate every class for each section might be more efficient.,"[{'term': 'None', 'polarity': 'neutral'}]"
Too much homeworkThere are every week.,"[{'term': 'None', 'polarity': 'neutral'}]"
"[instructor] teachings are quite confusing, yes, the [course] subject itself is very hard, but [instructor] style of teaching makes it quite hard to understand the meaning, add to that the slides are not quite detailed and vague in meaning. One particular unbelievable moment is giving assignments a week before an exam, yes, the assignment is useful but at least give us that final assignment much earlier than that.","[{'term': 'None', 'polarity': 'negative'}]"
Would like the teacher to teach more interesting,"[{'term': 'None', 'polarity': 'neutral'}]"
"I think this course is very good, and I like it so much. Aj teaches and treats very well.","[{'term': 'None', 'polarity': 'neutral'}]"
"I would like this course to be more practical. It is mostly about the theory, which cannot engage students to learn more about [course] even though it is fun and useful in real life. I wish it to focus more on the real implementation and reduce the theory part.","[{'term': 'None', 'polarity': 'negative'}]"
The quiz gives wayyyyyy too little time. Barely anyone can finish it in time. please consider. (the content is already hard enough),"[{'term': 'None', 'polarity': 'neutral'}]"
The air conditioner in the lab is very cold.Would like the table to be wider than this when placing the box [Course] and the laptop,"[{'term': 'None', 'polarity': 'negative'}]"
"Good teaching skills, very flexible","[{'term': 'None', 'polarity': 'positive'}]"
"If possible, would like to be specified in the assignment in My Course, quite a lot of homework at a limited time.","[{'term': 'None', 'polarity': 'neutral'}]"
Please extend the period assignment deadline by a day.,"[{'term': 'None', 'polarity': 'neutral'}]"
Homework due date should be next date from when it assign.,"[{'term': 'None', 'polarity': 'neutral'}]"
too much unnecessary work,"[{'term': 'None', 'polarity': 'neutral'}]"
That the teacher teaching is very goodNothing led because the teacher really taught very well.,"[{'term': 'None', 'polarity': 'neutral'}]"
I really like how [instructor] listens to [instructor] students and adaptable,"[{'term': 'None', 'polarity': 'neutral'}]"
"If the class requires students to take the quiz on site, it should be arranged in class time.","[{'term': 'None', 'polarity': 'neutral'}]"
I think students should discuss in classroom and teacher should use microphone and projector for clear teaching.,"[{'term': 'None', 'polarity': 'neutral'}]"
I cant understand what teacher teach,"[{'term': 'None', 'polarity': 'neutral'}]"
That the teacher teaching is very goodNothing led because the teacher really taught very well.,"[{'term': 'None', 'polarity': 'neutral'}]"
We shouldn't have this subject in our faculty from its uselessness,"[{'term': 'None', 'polarity': 'neutral'}]"
"I still have a problem with current grading system where the assignment, if done by code gets 100% and done by writing get 75% but there is no source code explanation which really makes it hard for the student to do as, well, you know...we are all really lazy kids and lazy kids don't read source code which is bad but that's the fact of life.","[{'term': 'None', 'polarity': 'negative'}]"
"I believe that all groups should use the [system] system for assignment submission. Every time I want to check or submit my tasks, I am unsure which one to choose.","[{'term': 'None', 'polarity': 'neutral'}]"
The teaching is done on time but never works in the period.,"[{'term': 'None', 'polarity': 'negative'}]"
There should be more hour studying this course.And there is a problem similar to the exam to practice,"[{'term': 'None', 'polarity': 'neutral'}]"
"The recording is not provided, but I do urge academic affairs to provide the recordings so that the students may be able to revise the material on their own.","[{'term': 'None', 'polarity': 'neutral'}]"
I think students should discuss in classroom and teacher should use microphone and projector for clear teaching.,"[{'term': 'None', 'polarity': 'neutral'}]"
I want to thank you for every time Ajarn gives me advice. you are the best!,"[{'term': 'None', 'polarity': 'neutral'}]"
I love teachers bc they have read our work before q@&a session so they can provide good feedback,"[{'term': 'None', 'polarity': 'positive'}]"
Aj. is very nice. You made us feel comfortable asking. Thank you.,"[{'term': 'None', 'polarity': 'neutral'}]"
Please slow down a little bit. I mostly can't catch up with taking the note.,"[{'term': 'None', 'polarity': 'neutral'}]"
"I think this course is really important for future work. If students can digest the class content, it would be very beneficial for them.","[{'term': 'None', 'polarity': 'neutral'}]"
"Change the way U taught, not copy from book. Make it simplify and easy for student to learn.","[{'term': 'None', 'polarity': 'negative'}]"
Felt that the slide was not detailed when compared to [SECTION] when teaching was quite fastProblems and homework should be provided.Or may be able to check the homework in order to see the solution that must be practiced,"[{'term': 'None', 'polarity': 'neutral'}]"
I want the teacher to teach a little slower.,"[{'term': 'None', 'polarity': 'negative'}]"
"The workload is unbalanced and too much to handle. Some assignment is not nectary and waste time. Some individual assignments look like one project. Moreover, the requirement of the project and weekly assignment is not efficient such as the report should have 20 pages, Summarize must be more than two pages. I think the number of pages can not reflect any quality of work and knowledge","[{'term': 'None', 'polarity': 'neutral'}]"
"The teacher does not understand, must read almost 100%. There is no understanding of the content at all.I don't know how the content taught.Speaking sarcasticallyWhen there is a consultation in the classDue to not understanding and unable to catch upThe teacher has a rating to go out of the room, which actually has the duty to teach aboutIf teachingNo need to talk to each other.Speak on the moodExpressed the maturity of the instructorWould like the teacher to focus more on teaching","[{'term': 'None', 'polarity': 'negative'}]"
